time,gibbs,gibbs,,
2466,0.154450945,0.269970853,-1.4858E-05,-0.183441714
2467,0.154450941,0.269970239,-1.4862E-05,-0.183442328
2468,0.154450937,0.269969623,-1.4866E-05,-0.183442944
2469,0.154450933,0.269969006,-1.487E-05,-0.183443561
2470,0.154450929,0.269968387,-1.4874E-05,-0.18344418
2471,0.154450924,0.269967766,-1.4879E-05,-0.183444801
2472,0.15445092,0.269967144,-1.4883E-05,-0.183445423
2473,0.154450916,0.269966521,-1.4887E-05,-0.183446046
2474,0.154450912,0.269965895,-1.4891E-05,-0.183446672
2475,0.154450908,0.269965269,-1.4895E-05,-0.183447298
2476,0.154450904,0.269964641,-1.4899E-05,-0.183447926
2477,0.1544509,0.269964011,-1.4903E-05,-0.183448556
2478,0.154450896,0.26996338,-1.4907E-05,-0.183449187
2479,0.154450892,0.269962747,-1.4911E-05,-0.18344982
2480,0.154450888,0.269962113,-1.4915E-05,-0.183450454
2481,0.154450884,0.269961477,-1.4919E-05,-0.18345109
2482,0.15445088,0.26996084,-0.000014923,-0.183451727
2483,0.154450876,0.269960201,-1.4927E-05,-0.183452366
2484,0.154450871,0.26995956,-1.4932E-05,-0.183453007
2485,0.154450867,0.269958918,-1.4936E-05,-0.183453649
2486,0.154450863,0.269958275,-1.494E-05,-0.183454292
2487,0.154450859,0.269957629,-1.4944E-05,-0.183454938
2488,0.154450855,0.269956983,-1.4948E-05,-0.183455584
2489,0.154450851,0.269956334,-1.4952E-05,-0.183456233
2490,0.154450847,0.269955684,-1.4956E-05,-0.183456883
2491,0.154450842,0.269955033,-1.4961E-05,-0.183457534
2492,0.154450838,0.26995438,-1.4965E-05,-0.183458187
2493,0.154450834,0.269953725,-1.4969E-05,-0.183458842
2494,0.15445083,0.269953069,-1.4973E-05,-0.183459498
2495,0.154450826,0.269952411,-1.4977E-05,-0.183460156
2496,0.154450822,0.269951751,-1.4981E-05,-0.183460816
2497,0.154450817,0.26995109,-1.4986E-05,-0.183461477
2498,0.154450813,0.269950427,-1.499E-05,-0.18346214
2499,0.154450809,0.269949763,-1.4994E-05,-0.183462804
2500,0.154450805,0.269949097,-1.4998E-05,-0.18346347
2501,0.154450801,0.269948429,-1.5002E-05,-0.183464138
2502,0.154450796,0.26994776,-1.5007E-05,-0.183464807
2503,0.154450792,0.269947089,-1.5011E-05,-0.183465478
2504,0.154450788,0.269946417,-1.5015E-05,-0.18346615
2505,0.154450784,0.269945742,-1.5019E-05,-0.183466825
2506,0.154450779,0.269945067,-1.5024E-05,-0.1834675
2507,0.154450775,0.269944389,-1.5028E-05,-0.183468178
2508,0.154450771,0.26994371,-1.5032E-05,-0.183468857
2509,0.154450767,0.269943029,-1.5036E-05,-0.183469538
2510,0.154450762,0.269942347,-1.5041E-05,-0.18347022
2511,0.154450758,0.269941663,-1.5045E-05,-0.183470904
2512,0.154450754,0.269940977,-1.5049E-05,-0.18347159
2513,0.154450749,0.269940289,-1.5054E-05,-0.183472278
2514,0.154450745,0.2699396,-1.5058E-05,-0.183472967
2515,0.154450741,0.26993891,-1.5062E-05,-0.183473657
2516,0.154450736,0.269938217,-1.5067E-05,-0.18347435
2517,0.154450732,0.269937523,-1.5071E-05,-0.183475044
2518,0.154450728,0.269936827,-1.5075E-05,-0.18347574
2519,0.154450723,0.269936129,-1.508E-05,-0.183476438
2520,0.154450719,0.26993543,-1.5084E-05,-0.183477137
2521,0.154450715,0.269934729,-1.5088E-05,-0.183477838
2522,0.15445071,0.269934026,-1.5093E-05,-0.183478541
2523,0.154450706,0.269933322,-1.5097E-05,-0.183479245
2524,0.154450702,0.269932616,-1.5101E-05,-0.183479951
2525,0.154450697,0.269931908,-1.5106E-05,-0.183480659
2526,0.154450693,0.269931198,-1.511E-05,-0.183481369
2527,0.154450689,0.269930487,-1.5114E-05,-0.18348208
2528,0.154450684,0.269929774,-1.5119E-05,-0.183482793
2529,0.15445068,0.269929059,-1.5123E-05,-0.183483508
2530,0.154450675,0.269928343,-1.5128E-05,-0.183484224
2531,0.154450671,0.269927625,-1.5132E-05,-0.183484942
2532,0.154450666,0.269926904,-1.5137E-05,-0.183485663
2533,0.154450662,0.269926183,-1.5141E-05,-0.183486384
2534,0.154450658,0.269925459,-1.5145E-05,-0.183487108
2535,0.154450653,0.269924734,-1.515E-05,-0.183487833
2536,0.154450649,0.269924007,-1.5154E-05,-0.18348856
2537,0.154450644,0.269923278,-1.5159E-05,-0.183489289
2538,0.15445064,0.269922547,-1.5163E-05,-0.18349002
2539,0.154450635,0.269921815,-1.5168E-05,-0.183490752
2540,0.154450631,0.269921081,-1.5172E-05,-0.183491486
2541,0.154450626,0.269920345,-1.5177E-05,-0.183492222
2542,0.154450622,0.269919607,-1.5181E-05,-0.18349296
2543,0.154450617,0.269918867,-1.5186E-05,-0.1834937
2544,0.154450613,0.269918126,-1.519E-05,-0.183494441
2545,0.154450608,0.269917383,-1.5195E-05,-0.183495184
2546,0.154450604,0.269916638,-1.5199E-05,-0.183495929
2547,0.154450599,0.269915891,-1.5204E-05,-0.183496676
2548,0.154450595,0.269915142,-1.5208E-05,-0.183497425
2549,0.15445059,0.269914392,-1.5213E-05,-0.183498175
2550,0.154450586,0.269913639,-1.5217E-05,-0.183498928
2551,0.154450581,0.269912885,-1.5222E-05,-0.183499682
2552,0.154450577,0.269912129,-1.5226E-05,-0.183500438
2553,0.154450572,0.269911371,-1.5231E-05,-0.183501196
2554,0.154450567,0.269910612,-1.5236E-05,-0.183501955
2555,0.154450563,0.26990985,-1.524E-05,-0.183502717
2556,0.154450558,0.269909087,-1.5245E-05,-0.18350348
2557,0.154450554,0.269908322,-1.5249E-05,-0.183504245
2558,0.154450549,0.269907554,-1.5254E-05,-0.183505013
2559,0.154450544,0.269906786,-1.5259E-05,-0.183505781
2560,0.15445054,0.269906015,-1.5263E-05,-0.183506552
2561,0.154450535,0.269905242,-1.5268E-05,-0.183507325
2562,0.154450531,0.269904467,-1.5272E-05,-0.1835081
2563,0.154450526,0.269903691,-1.5277E-05,-0.183508876
2564,0.154450521,0.269902912,-1.5282E-05,-0.183509655
2565,0.154450517,0.269902132,-1.5286E-05,-0.183510435
2566,0.154450512,0.26990135,-1.5291E-05,-0.183511217
2567,0.154450507,0.269900566,-1.5296E-05,-0.183512001
2568,0.154450503,0.26989978,-1.53E-05,-0.183512787
2569,0.154450498,0.269898992,-1.5305E-05,-0.183513575
2570,0.154450493,0.269898202,-1.531E-05,-0.183514365
2571,0.154450489,0.26989741,-1.5314E-05,-0.183515157
2572,0.154450484,0.269896617,-1.5319E-05,-0.18351595
2573,0.154450479,0.269895821,-1.5324E-05,-0.183516746
2574,0.154450475,0.269895023,-1.5328E-05,-0.183517544
2575,0.15445047,0.269894224,-1.5333E-05,-0.183518343
2576,0.154450465,0.269893422,-1.5338E-05,-0.183519145
2577,0.15445046,0.269892619,-1.5343E-05,-0.183519948
2578,0.154450456,0.269891814,-1.5347E-05,-0.183520753
2579,0.154450451,0.269891006,-1.5352E-05,-0.183521561
2580,0.154450446,0.269890197,-1.5357E-05,-0.18352237
2581,0.154450441,0.269889386,-1.5362E-05,-0.183523181
2582,0.154450437,0.269888572,-1.5366E-05,-0.183523995
2583,0.154450432,0.269887757,-1.5371E-05,-0.18352481
2584,0.154450427,0.26988694,-1.5376E-05,-0.183525627
2585,0.154450422,0.269886121,-1.5381E-05,-0.183526446
2586,0.154450417,0.2698853,-1.5386E-05,-0.183527267
2587,0.154450413,0.269884476,-1.539E-05,-0.183528091
2588,0.154450408,0.269883651,-1.5395E-05,-0.183528916
2589,0.154450403,0.269882824,-1.54E-05,-0.183529743
2590,0.154450398,0.269881995,-1.5405E-05,-0.183530572
2591,0.154450393,0.269881163,-1.541E-05,-0.183531404
2592,0.154450388,0.26988033,-1.5415E-05,-0.183532237
2593,0.154450384,0.269879495,-1.5419E-05,-0.183533072
2594,0.154450379,0.269878658,-1.5424E-05,-0.183533909
2595,0.154450374,0.269877818,-1.5429E-05,-0.183534749
2596,0.154450369,0.269876977,-1.5434E-05,-0.18353559
2597,0.154450364,0.269876133,-1.5439E-05,-0.183536434
2598,0.154450359,0.269875288,-1.5444E-05,-0.183537279
2599,0.154450354,0.26987444,-1.5449E-05,-0.183538127
2600,0.154450349,0.26987359,-1.5454E-05,-0.183538977
2601,0.154450345,0.269872739,-1.5458E-05,-0.183539828
2602,0.15445034,0.269871885,-1.5463E-05,-0.183540682
2603,0.154450335,0.269871029,-1.5468E-05,-0.183541538
2604,0.15445033,0.269870171,-1.5473E-05,-0.183542396
2605,0.154450325,0.269869311,-1.5478E-05,-0.183543256
2606,0.15445032,0.269868449,-1.5483E-05,-0.183544118
2607,0.154450315,0.269867585,-1.5488E-05,-0.183544982
2608,0.15445031,0.269866718,-1.5493E-05,-0.183545849
2609,0.154450305,0.26986585,-1.5498E-05,-0.183546717
2610,0.1544503,0.269864979,-0.000015503,-0.183547588
2611,0.154450295,0.269864107,-1.5508E-05,-0.18354846
2612,0.15445029,0.269863232,-1.5513E-05,-0.183549335
2613,0.154450285,0.269862355,-1.5518E-05,-0.183550212
2614,0.15445028,0.269861476,-1.5523E-05,-0.183551091
2615,0.154450275,0.269860595,-1.5528E-05,-0.183551972
2616,0.15445027,0.269859711,-1.5533E-05,-0.183552856
2617,0.154450265,0.269858826,-1.5538E-05,-0.183553741
2618,0.15445026,0.269857938,-1.5543E-05,-0.183554629
2619,0.154450255,0.269857048,-1.5548E-05,-0.183555519
2620,0.15445025,0.269856156,-1.5553E-05,-0.183556411
2621,0.154450245,0.269855262,-1.5558E-05,-0.183557305
2622,0.15445024,0.269854366,-1.5563E-05,-0.183558201
2623,0.154450235,0.269853467,-1.5568E-05,-0.1835591
2624,0.15445023,0.269852567,-1.5573E-05,-0.18356
2625,0.154450225,0.269851664,-1.5578E-05,-0.183560903
2626,0.154450219,0.269850759,-1.5584E-05,-0.183561808
2627,0.154450214,0.269849851,-1.5589E-05,-0.183562716
2628,0.154450209,0.269848942,-1.5594E-05,-0.183563625
2629,0.154450204,0.26984803,-1.5599E-05,-0.183564537
2630,0.154450199,0.269847116,-1.5604E-05,-0.183565451
2631,0.154450194,0.2698462,-1.5609E-05,-0.183566367
2632,0.154450189,0.269845282,-1.5614E-05,-0.183567285
2633,0.154450184,0.269844361,-1.5619E-05,-0.183568206
2634,0.154450178,0.269843438,-1.5625E-05,-0.183569129
2635,0.154450173,0.269842513,-1.563E-05,-0.183570054
2636,0.154450168,0.269841586,-1.5635E-05,-0.183570981
2637,0.154450163,0.269840656,-1.564E-05,-0.183571911
2638,0.154450158,0.269839725,-1.5645E-05,-0.183572842
2639,0.154450153,0.26983879,-1.565E-05,-0.183573777
2640,0.154450147,0.269837854,-1.5656E-05,-0.183574713
2641,0.154450142,0.269836915,-1.5661E-05,-0.183575652
2642,0.154450137,0.269835974,-1.5666E-05,-0.183576593
2643,0.154450132,0.269835031,-1.5671E-05,-0.183577536
2644,0.154450126,0.269834086,-1.5677E-05,-0.183578481
2645,0.154450121,0.269833138,-1.5682E-05,-0.183579429
2646,0.154450116,0.269832188,-1.5687E-05,-0.183580379
2647,0.154450111,0.269831235,-1.5692E-05,-0.183581332
2648,0.154450105,0.26983028,-1.5698E-05,-0.183582287
2649,0.1544501,0.269829323,-1.5703E-05,-0.183583244
2650,0.154450095,0.269828364,-1.5708E-05,-0.183584203
2651,0.15445009,0.269827402,-1.5713E-05,-0.183585165
2652,0.154450084,0.269826438,-1.5719E-05,-0.183586129
2653,0.154450079,0.269825472,-1.5724E-05,-0.183587095
2654,0.154450074,0.269824503,-1.5729E-05,-0.183588064
2655,0.154450068,0.269823532,-1.5735E-05,-0.183589035
2656,0.154450063,0.269822558,-1.574E-05,-0.183590009
2657,0.154450058,0.269821582,-1.5745E-05,-0.183590985
2658,0.154450052,0.269820604,-1.5751E-05,-0.183591963
2659,0.154450047,0.269819624,-1.5756E-05,-0.183592943
2660,0.154450042,0.269818641,-1.5761E-05,-0.183593926
2661,0.154450036,0.269817655,-1.5767E-05,-0.183594912
2662,0.154450031,0.269816668,-1.5772E-05,-0.183595899
2663,0.154450025,0.269815677,-1.5778E-05,-0.18359689
2664,0.15445002,0.269814685,-1.5783E-05,-0.183597882
2665,0.154450015,0.26981369,-1.5788E-05,-0.183598877
2666,0.154450009,0.269812692,-1.5794E-05,-0.183599875
2667,0.154450004,0.269811693,-1.5799E-05,-0.183600874
2668,0.154449998,0.26981069,-1.5805E-05,-0.183601877
2669,0.154449993,0.269809686,-1.581E-05,-0.183602881
2670,0.154449988,0.269808678,-1.5815E-05,-0.183603889
2671,0.154449982,0.269807669,-1.5821E-05,-0.183604898
2672,0.154449977,0.269806657,-1.5826E-05,-0.18360591
2673,0.154449971,0.269805642,-1.5832E-05,-0.183606925
2674,0.154449966,0.269804625,-1.5837E-05,-0.183607942
2675,0.15444996,0.269803606,-1.5843E-05,-0.183608961
2676,0.154449955,0.269802584,-1.5848E-05,-0.183609983
2677,0.154449949,0.26980156,-1.5854E-05,-0.183611007
2678,0.154449944,0.269800533,-1.5859E-05,-0.183612034
2679,0.154449938,0.269799503,-1.5865E-05,-0.183613064
2680,0.154449933,0.269798471,-1.587E-05,-0.183614096
2681,0.154449927,0.269797437,-1.5876E-05,-0.18361513
2682,0.154449922,0.2697964,-1.5881E-05,-0.183616167
2683,0.154449916,0.269795361,-1.5887E-05,-0.183617206
2684,0.15444991,0.269794319,-1.5893E-05,-0.183618248
2685,0.154449905,0.269793274,-1.5898E-05,-0.183619293
2686,0.154449899,0.269792227,-1.5904E-05,-0.18362034
2687,0.154449894,0.269791178,-1.5909E-05,-0.183621389
2688,0.154449888,0.269790126,-1.5915E-05,-0.183622441
2689,0.154449883,0.269789071,-1.592E-05,-0.183623496
2690,0.154449877,0.269788014,-1.5926E-05,-0.183624553
2691,0.154449871,0.269786954,-1.5932E-05,-0.183625613
2692,0.154449866,0.269785892,-1.5937E-05,-0.183626675
2693,0.15444986,0.269784827,-1.5943E-05,-0.18362774
2694,0.154449854,0.269783759,-1.5949E-05,-0.183628808
2695,0.154449849,0.269782689,-1.5954E-05,-0.183629878
2696,0.154449843,0.269781616,-1.596E-05,-0.183630951
2697,0.154449837,0.269780541,-1.5966E-05,-0.183632026
2698,0.154449832,0.269779463,-1.5971E-05,-0.183633104
2699,0.154449826,0.269778383,-1.5977E-05,-0.183634184
2700,0.15444982,0.269777299,-1.5983E-05,-0.183635268
2701,0.154449815,0.269776214,-1.5988E-05,-0.183636353
2702,0.154449809,0.269775125,-1.5994E-05,-0.183637442
2703,0.154449803,0.269774034,-1.6E-05,-0.183638533
2704,0.154449797,0.26977294,-1.6006E-05,-0.183639627
2705,0.154449792,0.269771844,-1.6011E-05,-0.183640723
2706,0.154449786,0.269770745,-1.6017E-05,-0.183641822
2707,0.15444978,0.269769643,-1.6023E-05,-0.183642924
2708,0.154449774,0.269768539,-1.6029E-05,-0.183644028
2709,0.154449769,0.269767432,-1.6034E-05,-0.183645135
2710,0.154449763,0.269766322,-1.604E-05,-0.183646245
2711,0.154449757,0.26976521,-1.6046E-05,-0.183647357
2712,0.154449751,0.269764095,-1.6052E-05,-0.183648472
2713,0.154449746,0.269762977,-1.6057E-05,-0.18364959
2714,0.15444974,0.269761856,-1.6063E-05,-0.183650711
2715,0.154449734,0.269760733,-1.6069E-05,-0.183651834
2716,0.154449728,0.269759607,-1.6075E-05,-0.18365296
2717,0.154449722,0.269758478,-1.6081E-05,-0.183654089
2718,0.154449716,0.269757347,-1.6087E-05,-0.18365522
2719,0.15444971,0.269756212,-1.6093E-05,-0.183656355
2720,0.154449705,0.269755075,-1.6098E-05,-0.183657492
2721,0.154449699,0.269753936,-1.6104E-05,-0.183658631
2722,0.154449693,0.269752793,-1.611E-05,-0.183659774
2723,0.154449687,0.269751648,-1.6116E-05,-0.183660919
2724,0.154449681,0.2697505,-1.6122E-05,-0.183662067
2725,0.154449675,0.269749349,-1.6128E-05,-0.183663218
2726,0.154449669,0.269748195,-1.6134E-05,-0.183664372
2727,0.154449663,0.269747039,-1.614E-05,-0.183665528
2728,0.154449657,0.26974588,-1.6146E-05,-0.183666687
2729,0.154449651,0.269744718,-1.6152E-05,-0.183667849
2730,0.154449645,0.269743553,-1.6158E-05,-0.183669014
2731,0.154449639,0.269742385,-1.6164E-05,-0.183670182
2732,0.154449633,0.269741215,-1.617E-05,-0.183671352
2733,0.154449628,0.269740041,-1.6175E-05,-0.183672526
2734,0.154449622,0.269738865,-1.6181E-05,-0.183673702
2735,0.154449616,0.269737686,-1.6187E-05,-0.183674881
2736,0.15444961,0.269736504,-1.6193E-05,-0.183676063
2737,0.154449603,0.269735319,-1.62E-05,-0.183677248
2738,0.154449597,0.269734132,-1.6206E-05,-0.183678435
2739,0.154449591,0.269732941,-1.6212E-05,-0.183679626
2740,0.154449585,0.269731748,-1.6218E-05,-0.183680819
2741,0.154449579,0.269730551,-1.6224E-05,-0.183682016
2742,0.154449573,0.269729352,-1.623E-05,-0.183683215
2743,0.154449567,0.26972815,-1.6236E-05,-0.183684417
2744,0.154449561,0.269726945,-1.6242E-05,-0.183685622
2745,0.154449555,0.269725737,-1.6248E-05,-0.18368683
2746,0.154449549,0.269724526,-1.6254E-05,-0.183688041
2747,0.154449543,0.269723312,-1.626E-05,-0.183689255
2748,0.154449537,0.269722096,-1.6266E-05,-0.183690471
2749,0.154449531,0.269720876,-1.6272E-05,-0.183691691
2750,0.154449524,0.269719653,-1.6279E-05,-0.183692914
2751,0.154449518,0.269718427,-1.6285E-05,-0.18369414
2752,0.154449512,0.269717199,-1.6291E-05,-0.183695368
2753,0.154449506,0.269715967,-1.6297E-05,-0.1836966
2754,0.1544495,0.269714733,-1.6303E-05,-0.183697834
2755,0.154449494,0.269713495,-1.6309E-05,-0.183699072
2756,0.154449487,0.269712254,-1.6316E-05,-0.183700313
2757,0.154449481,0.269711011,-1.6322E-05,-0.183701556
2758,0.154449475,0.269709764,-1.6328E-05,-0.183702803
2759,0.154449469,0.269708515,-1.6334E-05,-0.183704052
2760,0.154449462,0.269707262,-1.6341E-05,-0.183705305
2761,0.154449456,0.269706006,-1.6347E-05,-0.183706561
2762,0.15444945,0.269704748,-1.6353E-05,-0.183707819
2763,0.154449444,0.269703486,-1.6359E-05,-0.183709081
2764,0.154449437,0.269702221,-1.6366E-05,-0.183710346
2765,0.154449431,0.269700953,-1.6372E-05,-0.183711614
2766,0.154449425,0.269699682,-1.6378E-05,-0.183712885
2767,0.154449419,0.269698408,-1.6384E-05,-0.183714159
2768,0.154449412,0.269697131,-1.6391E-05,-0.183715436
2769,0.154449406,0.269695851,-1.6397E-05,-0.183716716
2770,0.1544494,0.269694567,-1.6403E-05,-0.183718
2771,0.154449393,0.269693281,-1.641E-05,-0.183719286
2772,0.154449387,0.269691991,-1.6416E-05,-0.183720576
2773,0.154449381,0.269690699,-1.6422E-05,-0.183721868
2774,0.154449374,0.269689403,-1.6429E-05,-0.183723164
2775,0.154449368,0.269688104,-1.6435E-05,-0.183724463
2776,0.154449361,0.269686802,-1.6442E-05,-0.183725765
2777,0.154449355,0.269685496,-1.6448E-05,-0.183727071
2778,0.154449349,0.269684188,-1.6454E-05,-0.183728379
2779,0.154449342,0.269682876,-1.6461E-05,-0.183729691
2780,0.154449336,0.269681562,-1.6467E-05,-0.183731005
2781,0.154449329,0.269680244,-1.6474E-05,-0.183732323
2782,0.154449323,0.269678922,-1.648E-05,-0.183733645
2783,0.154449317,0.269677598,-1.6486E-05,-0.183734969
2784,0.15444931,0.26967627,-1.6493E-05,-0.183736297
2785,0.154449304,0.26967494,-1.6499E-05,-0.183737627
2786,0.154449297,0.269673606,-1.6506E-05,-0.183738961
2787,0.154449291,0.269672268,-1.6512E-05,-0.183740299
2788,0.154449284,0.269670928,-1.6519E-05,-0.183741639
2789,0.154449278,0.269669584,-1.6525E-05,-0.183742983
2790,0.154449271,0.269668237,-1.6532E-05,-0.18374433
2791,0.154449265,0.269666887,-1.6538E-05,-0.18374568
2792,0.154449258,0.269665533,-1.6545E-05,-0.183747034
2793,0.154449251,0.269664177,-1.6552E-05,-0.18374839
2794,0.154449245,0.269662817,-1.6558E-05,-0.18374975
2795,0.154449238,0.269661453,-1.6565E-05,-0.183751114
2796,0.154449232,0.269660086,-1.6571E-05,-0.183752481
2797,0.154449225,0.269658717,-1.6578E-05,-0.18375385
2798,0.154449219,0.269657343,-1.6584E-05,-0.183755224
2799,0.154449212,0.269655967,-1.6591E-05,-0.1837566
2800,0.154449205,0.269654587,-1.6598E-05,-0.18375798
2801,0.154449199,0.269653203,-1.6604E-05,-0.183759364
2802,0.154449192,0.269651817,-1.6611E-05,-0.18376075
2803,0.154449185,0.269650427,-1.6618E-05,-0.18376214
2804,0.154449179,0.269649033,-1.6624E-05,-0.183763534
2805,0.154449172,0.269647636,-1.6631E-05,-0.183764931
2806,0.154449165,0.269646236,-1.6638E-05,-0.183766331
2807,0.154449159,0.269644833,-1.6644E-05,-0.183767734
2808,0.154449152,0.269643426,-1.6651E-05,-0.183769141
2809,0.154449145,0.269642016,-1.6658E-05,-0.183770551
2810,0.154449139,0.269640602,-1.6664E-05,-0.183771965
2811,0.154449132,0.269639185,-1.6671E-05,-0.183773382
2812,0.154449125,0.269637764,-1.6678E-05,-0.183774803
2813,0.154449118,0.26963634,-1.6685E-05,-0.183776227
2814,0.154449112,0.269634912,-1.6691E-05,-0.183777655
2815,0.154449105,0.269633481,-1.6698E-05,-0.183779086
2816,0.154449098,0.269632047,-1.6705E-05,-0.18378052
2817,0.154449091,0.269630609,-1.6712E-05,-0.183781958
2818,0.154449085,0.269629168,-1.6718E-05,-0.183783399
2819,0.154449078,0.269627723,-1.6725E-05,-0.183784844
2820,0.154449071,0.269626275,-1.6732E-05,-0.183786292
2821,0.154449064,0.269624823,-1.6739E-05,-0.183787744
2822,0.154449057,0.269623367,-1.6746E-05,-0.1837892
2823,0.15444905,0.269621908,-1.6753E-05,-0.183790659
2824,0.154449044,0.269620446,-1.6759E-05,-0.183792121
2825,0.154449037,0.26961898,-1.6766E-05,-0.183793587
2826,0.15444903,0.269617511,-1.6773E-05,-0.183795056
2827,0.154449023,0.269616037,-1.678E-05,-0.18379653
2828,0.154449016,0.269614561,-1.6787E-05,-0.183798006
2829,0.154449009,0.269613081,-1.6794E-05,-0.183799486
2830,0.154449002,0.269611597,-1.6801E-05,-0.18380097
2831,0.154448995,0.269610109,-1.6808E-05,-0.183802458
2832,0.154448988,0.269608618,-1.6815E-05,-0.183803949
2833,0.154448981,0.269607124,-1.6822E-05,-0.183805443
2834,0.154448974,0.269605626,-1.6829E-05,-0.183806941
2835,0.154448967,0.269604124,-1.6836E-05,-0.183808443
2836,0.15444896,0.269602618,-1.6843E-05,-0.183809949
2837,0.154448953,0.269601109,-1.685E-05,-0.183811458
2838,0.154448946,0.269599596,-1.6857E-05,-0.183812971
2839,0.154448939,0.26959808,-1.6864E-05,-0.183814487
